,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,file,map,round,seconds,att_side,vic_side,arm_dmg,is_bomb_planted,bomb_site,hitbox,wp,wp_type,winner_team,winner_side,att_pos_x,att_pos_y,vic_pos_x,vic_pos_y,round_type,ct_eq_val,t_eq_val,avg_match_rank,rank_medio
0,8,616,1326,8,003201817199836659927_0341783733.dem,de_inferno,1,123.8529,CounterTerrorist,Terrorist,0,False,,Head,USP,Pistol,Team 1,CounterTerrorist,919.4083,-121.2623,898.0767,229.1858,PISTOL_ROUND,3650,3800,12.0,B
1,9,617,1327,9,003201817199836659927_0341783733.dem,de_inferno,1,124.0717,CounterTerrorist,Terrorist,0,False,,Head,USP,Pistol,Team 1,CounterTerrorist,774.3286,1868.401,699.5409,2186.1020000000003,PISTOL_ROUND,3650,3800,12.0,B
2,12,620,1330,12,003201817199836659927_0341783733.dem,de_inferno,1,125.197,CounterTerrorist,Terrorist,0,False,,Head,USP,Pistol,Team 1,CounterTerrorist,773.8762,1872.09,640.5509,2125.969,PISTOL_ROUND,3650,3800,12.0,B
3,13,621,1331,13,003201817199836659927_0341783733.dem,de_inferno,1,126.1036,CounterTerrorist,Terrorist,0,False,,Head,USP,Pistol,Team 1,CounterTerrorist,835.1984,1868.177,920.6725,1953.837,PISTOL_ROUND,3650,3800,12.0,B
4,84,692,1402,84,003201817199836659927_0341783733.dem,de_inferno,4,312.4143,CounterTerrorist,Terrorist,1,False,,Chest,AWP,Sniper,Team 1,CounterTerrorist,912.2096,0.6350915,-389.8845,-184.7399,NORMAL,29350,23800,12.0,B
5,87,695,1405,87,003201817199836659927_0341783733.dem,de_inferno,4,315.5091,CounterTerrorist,Terrorist,1,False,,Chest,AWP,Sniper,Team 1,CounterTerrorist,861.5204,384.5186,157.3329,722.8134,NORMAL,29350,23800,12.0,B
6,89,697,1407,89,003201817199836659927_0341783733.dem,de_inferno,4,349.2701,Terrorist,CounterTerrorist,16,False,,Head,AK47,Rifle,Team 1,CounterTerrorist,-194.8065,270.4522,-370.6924,258.6589,NORMAL,29350,23800,12.0,B
7,93,701,1411,93,003201817199836659927_0341783733.dem,de_inferno,4,377.7481,Terrorist,CounterTerrorist,16,False,,Head,AK47,Rifle,Team 1,CounterTerrorist,-208.2396,264.9246,-352.7305,275.0614,NORMAL,29350,23800,12.0,B
8,111,719,1429,111,003201817199836659927_0341783733.dem,de_inferno,5,434.0789,CounterTerrorist,Terrorist,0,False,,Chest,AWP,Sniper,Team 1,CounterTerrorist,1515.497,1053.315,1279.247,467.2055,FORCE_BUY,29950,16650,12.0,B
9,116,724,1434,116,003201817199836659927_0341783733.dem,de_inferno,5,444.4261,CounterTerrorist,Terrorist,1,False,,RightArm,AWP,Sniper,Team 1,CounterTerrorist,1206.923,-257.4073,1439.891,-343.8867,FORCE_BUY,29950,16650,12.0,B
10,120,728,1438,120,003201817199836659927_0341783733.dem,de_inferno,5,455.0233,CounterTerrorist,Terrorist,1,False,,Chest,AWP,Sniper,Team 1,CounterTerrorist,2127.344,-201.9133,2096.958,-443.8632,FORCE_BUY,29950,16650,12.0,B
11,139,747,1457,139,003201817199836659927_0341783733.dem,de_inferno,6,503.7892,CounterTerrorist,Terrorist,1,False,,Stomach,AWP,Sniper,Team 1,CounterTerrorist,871.1988,-649.5372,790.8521,676.0205,FORCE_BUY,24500,11600,12.0,B
12,159,767,1477,159,003201817199836659927_0341783733.dem,de_inferno,7,560.9328,CounterTerrorist,Terrorist,1,False,,Stomach,AWP,Sniper,Team 1,CounterTerrorist,1196.329,16.95581,919.3433,-64.40273,NORMAL,25550,21100,12.0,B
13,239,847,1557,239,003201817199836659927_0341783733.dem,de_inferno,9,767.9065,Terrorist,CounterTerrorist,0,False,,RightArm,AWP,Sniper,Team 2,Terrorist,457.0175,2125.999,787.6607,2091.611,NORMAL,19950,27650,12.0,B
14,243,851,1561,243,003201817199836659927_0341783733.dem,de_inferno,9,786.475,Terrorist,CounterTerrorist,1,False,,Stomach,AWP,Sniper,Team 2,Terrorist,986.2726,1865.464,367.2818,2082.534,NORMAL,19950,27650,12.0,B
15,244,852,1562,244,003201817199836659927_0341783733.dem,de_inferno,9,792.9459,Terrorist,CounterTerrorist,1,False,,LeftArm,AWP,Sniper,Team 2,Terrorist,246.7391,1762.6270000000002,359.5141,1720.556,NORMAL,19950,27650,12.0,B
16,245,853,1563,245,003201817199836659927_0341783733.dem,de_inferno,10,829.5516,CounterTerrorist,Terrorist,1,False,,Chest,AWP,Sniper,Team 1,CounterTerrorist,378.4961,1996.999,89.43833000000001,926.0297,FORCE_BUY,14750,25200,12.0,B
17,246,854,1564,246,003201817199836659927_0341783733.dem,de_inferno,10,833.4279,CounterTerrorist,Terrorist,1,False,,LeftArm,AWP,Sniper,Team 1,CounterTerrorist,403.436,1928.876,37.36353,909.989,FORCE_BUY,14750,25200,12.0,B
18,278,886,1596,278,003201817199836659927_0341783733.dem,de_inferno,11,885.3510000000001,CounterTerrorist,Terrorist,1,False,,RightArm,AWP,Sniper,Team 1,CounterTerrorist,876.6584,428.5856,842.204,-768.4283,FORCE_BUY,29050,14650,12.0,B
19,285,893,1603,285,003201817199836659927_0341783733.dem,de_inferno,11,902.2315,CounterTerrorist,Terrorist,1,False,,Stomach,AWP,Sniper,Team 1,CounterTerrorist,114.0898,951.1483,-620.1531,768.6173,FORCE_BUY,29050,14650,12.0,B
20,302,910,1620,302,003201817199836659927_0341783733.dem,de_inferno,12,952.6542,CounterTerrorist,Terrorist,1,False,,Stomach,AWP,Sniper,Team 1,CounterTerrorist,1037.211,-103.7127,-393.7507,-14.02405,SEMI_ECO,29900,11550,12.0,B
21,307,915,1625,307,003201817199836659927_0341783733.dem,de_inferno,12,954.7173,CounterTerrorist,Terrorist,1,False,,Chest,AWP,Sniper,Team 1,CounterTerrorist,1068.46,-133.6956,-661.1311,-270.9945,SEMI_ECO,29900,11550,12.0,B
22,323,931,1641,323,003201817199836659927_0341783733.dem,de_inferno,12,985.1335,Terrorist,CounterTerrorist,1,False,,Stomach,AWP,Sniper,Team 1,CounterTerrorist,405.7006,2105.116,39.88825,885.7053,SEMI_ECO,29900,11550,12.0,B
23,350,958,1668,350,003201817199836659927_0341783733.dem,de_inferno,13,1058.72,Terrorist,CounterTerrorist,15,False,,Head,AK47,Rifle,Team 1,CounterTerrorist,412.8434,-631.3851,1223.984,-646.5113,NORMAL,22850,14050,12.0,B
24,398,1006,1716,398,003201817199836659927_0341783733.dem,de_inferno,15,1209.019,Terrorist,CounterTerrorist,5,False,,Head,Tec9,Pistol,Team 2,Terrorist,-1693.795,-75.96875,-1558.121,64.68513,SEMI_ECO,29900,11700,12.0,B
25,414,1022,1732,414,003201817199836659927_0341783733.dem,de_inferno,15,1225.024,CounterTerrorist,Terrorist,1,False,,Chest,AWP,Sniper,Team 2,Terrorist,-325.3459,-466.8051,-442.7991,134.3029,SEMI_ECO,29900,11700,12.0,B
26,417,1025,1735,417,003201817199836659927_0341783733.dem,de_inferno,15,1259.317,CounterTerrorist,Terrorist,0,True,B,RightArm,AWP,Sniper,Team 2,Terrorist,-655.4913,-46.50952,-650.5661,734.0707,SEMI_ECO,29900,11700,12.0,B
27,421,1029,1739,421,003201817199836659927_0341783733.dem,de_inferno,15,1289.795,None,Terrorist,99,True,B,Generic,Unknown,Unkown,Team 2,Terrorist,0.0,0.0,0.0,0.0,SEMI_ECO,29900,11700,12.0,B
28,433,1041,1751,433,003201817199836659927_0341783733.dem,de_inferno,16,1334.841,CounterTerrorist,Terrorist,0,False,,Head,FiveSeven,Pistol,Team 2,CounterTerrorist,1397.796,416.0986,1007.758,434.0313,PISTOL_ROUND,3300,2800,12.0,B
29,438,1046,1756,438,003201817199836659927_0341783733.dem,de_inferno,16,1342.156,Terrorist,CounterTerrorist,0,False,,Head,Glock,Pistol,Team 2,CounterTerrorist,544.6433,476.0313,720.8715,490.7732,PISTOL_ROUND,3300,2800,12.0,B
30,475,1083,1793,475,003201817199836659927_0341783733.dem,de_inferno,17,1419.681,Terrorist,CounterTerrorist,14,False,,Head,P250,Pistol,Team 1,Terrorist,1256.657,-537.8264,1041.297,-658.9256,ECO,21000,5400,12.0,B
31,506,1114,1824,506,003201817199836659927_0341783733.dem,de_inferno,18,1500.77,Terrorist,CounterTerrorist,0,True,A,Head,P250,Pistol,Team 1,Terrorist,2243.899,1900.157,2416.454,2511.591,ECO,5400,14600,12.0,B
32,519,1127,1837,519,003201817199836659927_0341783733.dem,de_inferno,19,1569.105,Terrorist,CounterTerrorist,1,False,,Stomach,AWP,Sniper,Team 1,Terrorist,132.0495,723.1209,1430.54,454.3292,FORCE_BUY,12650,25900,12.0,B
33,535,1143,1853,535,003201817199836659927_0341783733.dem,de_inferno,20,1630.438,Terrorist,CounterTerrorist,1,False,,Stomach,AWP,Sniper,Team 1,Terrorist,295.8344,658.7776,1376.912,484.176,SEMI_ECO,11250,25850,12.0,B
34,554,1162,1872,554,003201817199836659927_0341783733.dem,de_inferno,20,1649.975,Terrorist,CounterTerrorist,15,False,,Head,AK47,Rifle,Team 1,Terrorist,1349.3670000000002,308.946,1580.46,-33.68959,SEMI_ECO,11250,25850,12.0,B
35,571,4214,6523,5,003223192530514346240_0109105771.dem,de_inferno,1,138.7785,CounterTerrorist,Terrorist,0,False,,Head,USP,Pistol,Team 2,Terrorist,413.3646,2120.045,182.5158,1207.224,PISTOL_ROUND,4300,4250,15.0,A
36,649,4292,6601,83,003223192530514346240_0109105771.dem,de_inferno,3,371.1076,Terrorist,CounterTerrorist,25,False,,Head,Scout,Sniper,Team 2,Terrorist,581.254,1881.62,915.0901,2760.498,FORCE_BUY,19550,11600,15.0,A
37,656,4299,6608,90,003223192530514346240_0109105771.dem,de_inferno,3,394.4874,Terrorist,CounterTerrorist,25,True,B,Head,Scout,Sniper,Team 2,Terrorist,391.3773,2123.8320000000003,299.7971,1591.033,FORCE_BUY,19550,11600,15.0,A
38,668,4311,6620,102,003223192530514346240_0109105771.dem,de_inferno,4,442.5285,Terrorist,CounterTerrorist,1,False,,Chest,AWP,Sniper,Team 2,Terrorist,40.07553,889.7788,419.7676,1961.345,ECO,1950,26550,15.0,A
39,696,4339,6648,130,003223192530514346240_0109105771.dem,de_inferno,5,519.4818,CounterTerrorist,Terrorist,1,False,,Chest,AWP,Sniper,Team 2,Terrorist,1432.281,379.6014,273.7427,713.8492,NORMAL,19250,25500,15.0,A
40,697,4340,6649,131,003223192530514346240_0109105771.dem,de_inferno,5,523.8265,Terrorist,CounterTerrorist,15,False,,Head,AK47,Rifle,Team 2,Terrorist,143.2165,749.1878,1426.925,376.6699,NORMAL,19250,25500,15.0,A
41,723,4366,6675,157,003223192530514346240_0109105771.dem,de_inferno,6,627.2227,Terrorist,CounterTerrorist,0,False,,Head,AK47,Rifle,Team 2,Terrorist,13.81817,1379.3270000000002,375.1309,1866.19,ECO,3250,21850,15.0,A
42,724,4367,6676,158,003223192530514346240_0109105771.dem,de_inferno,6,629.1294,Terrorist,CounterTerrorist,0,False,,Head,AK47,Rifle,Team 2,Terrorist,1.384658,1380.183,212.2152,1519.192,ECO,3250,21850,15.0,A
43,734,4377,6686,168,003223192530514346240_0109105771.dem,de_inferno,6,636.1308,Terrorist,CounterTerrorist,0,False,,Head,AK47,Rifle,Team 2,Terrorist,1225.065,-394.7115,1237.682,-338.06300000000005,ECO,3250,21850,15.0,A
44,754,4397,6706,188,003223192530514346240_0109105771.dem,de_inferno,7,679.7648,CounterTerrorist,Terrorist,1,False,,Chest,AWP,Sniper,Team 1,CounterTerrorist,1385.675,435.9078,-523.5383,904.8491,NORMAL,26350,28250,15.0,A
45,757,4400,6709,191,003223192530514346240_0109105771.dem,de_inferno,7,724.4615,CounterTerrorist,Terrorist,3,False,,Head,AWP,Sniper,Team 1,CounterTerrorist,501.8926,3200.456,743.7689999999999,2151.213,NORMAL,26350,28250,15.0,A
46,781,4424,6733,215,003223192530514346240_0109105771.dem,de_inferno,7,780.4730000000001,Terrorist,CounterTerrorist,0,True,A,Head,AK47,Rifle,Team 1,CounterTerrorist,2465.499,263.7453,2171.438,1056.915,NORMAL,26350,28250,15.0,A
47,813,4456,6765,247,003223192530514346240_0109105771.dem,de_inferno,8,912.844,Terrorist,CounterTerrorist,15,False,,Head,AK47,Rifle,Team 2,Terrorist,1839.618,101.3229,2486.354,256.8604,NORMAL,22050,25250,15.0,A
48,848,4491,6800,282,003223192530514346240_0109105771.dem,de_inferno,10,1061.468,Terrorist,CounterTerrorist,15,False,,Head,AK47,Rifle,Team 2,Terrorist,19.27137,1398.839,524.4608,2023.218,NORMAL,21350,26350,15.0,A
49,849,4492,6801,283,003223192530514346240_0109105771.dem,de_inferno,10,1066.032,Terrorist,CounterTerrorist,15,False,,Head,AK47,Rifle,Team 2,Terrorist,13.751779999999998,1402.203,597.2859,2072.114,NORMAL,21350,26350,15.0,A
50,880,4523,6832,314,003223192530514346240_0109105771.dem,de_inferno,11,1140.172,Terrorist,CounterTerrorist,0,False,,Head,AWP,Sniper,Team 2,Terrorist,-550.7201,902.7626,1397.905,397.5942,SEMI_ECO,10300,26000,15.0,A
51,1003,4646,6955,437,003223192530514346240_0109105771.dem,de_inferno,15,1463.52,CounterTerrorist,Terrorist,25,False,,Head,Scout,Sniper,Team 1,CounterTerrorist,407.129,2114.49,69.41344000000001,823.3221,NORMAL,21250,21000,15.0,A
52,1012,4655,6964,446,003223192530514346240_0109105771.dem,de_inferno,15,1494.245,Terrorist,CounterTerrorist,1,False,,Chest,AWP,Sniper,Team 1,CounterTerrorist,77.40059000000001,765.7263,549.7427,631.5071,NORMAL,21250,21000,15.0,A
53,1021,4664,6973,455,003223192530514346240_0109105771.dem,de_inferno,15,1519.875,CounterTerrorist,Terrorist,1,True,B,Chest,AWP,Sniper,Team 1,CounterTerrorist,254.7629,1666.72,572.3483,2121.093,NORMAL,21250,21000,15.0,A
54,1039,4682,6991,473,003223192530514346240_0109105771.dem,de_inferno,16,1602.0479999999998,CounterTerrorist,Terrorist,0,False,,Head,USP,Pistol,Team 1,Terrorist,392.4149,2121.383,277.2937,1540.2620000000002,PISTOL_ROUND,4300,4300,15.0,A
55,1047,4690,6999,481,003223192530514346240_0109105771.dem,de_inferno,16,1612.175,Terrorist,CounterTerrorist,0,False,,Head,Glock,Pistol,Team 1,Terrorist,1508.654,884.4679,1488.48,1228.969,PISTOL_ROUND,4300,4300,15.0,A
56,1085,4728,7037,519,003223192530514346240_0109105771.dem,de_inferno,18,1785.18,Terrorist,CounterTerrorist,0,False,,Head,UMP,SMG,Team 1,Terrorist,574.6583,1889.343,839.0406,2318.27,ECO,1200,20800,15.0,A
57,1094,4737,7046,528,003223192530514346240_0109105771.dem,de_inferno,18,1787.899,Terrorist,CounterTerrorist,0,False,,Head,AK47,Rifle,Team 1,Terrorist,504.5561,2023.926,863.7225,1884.581,ECO,1200,20800,15.0,A
58,1143,4786,7095,577,003223192530514346240_0109105771.dem,de_inferno,20,2027.136,CounterTerrorist,Terrorist,1,False,,Stomach,AWP,Sniper,Team 2,CounterTerrorist,452.6459,3179.41,966.8313,1879.791,NORMAL,20100,25800,15.0,A
59,1162,4805,7114,596,003223192530514346240_0109105771.dem,de_inferno,21,2116.029,CounterTerrorist,Terrorist,1,False,,Stomach,AWP,Sniper,Team 2,CounterTerrorist,552.3567,2062.009,282.0313,1878.115,FORCE_BUY,28150,15600,15.0,A
60,1190,4833,7142,624,003223192530514346240_0109105771.dem,de_inferno,22,2182.042,CounterTerrorist,Terrorist,5,False,,Head,AWP,Sniper,Team 1,Terrorist,1442.797,394.708,-419.9398,876.3221,FORCE_BUY,32500,15400,15.0,A
61,1192,4835,7144,626,003223192530514346240_0109105771.dem,de_inferno,22,2186.606,CounterTerrorist,Terrorist,5,False,,Head,AWP,Sniper,Team 1,Terrorist,1400.895,402.4551,927.9701,564.4862,FORCE_BUY,32500,15400,15.0,A
62,1194,4837,7146,628,003223192530514346240_0109105771.dem,de_inferno,22,2189.669,Terrorist,CounterTerrorist,15,False,,Head,AK47,Rifle,Team 1,Terrorist,743.449,-664.7011,1222.35,-602.8243,FORCE_BUY,32500,15400,15.0,A
63,1218,4861,7170,652,003223192530514346240_0109105771.dem,de_inferno,23,2322.196,CounterTerrorist,Terrorist,5,False,,Head,Deagle,Pistol,Team 2,CounterTerrorist,551.3893,2097.109,6.449655,1336.473,NORMAL,10750,14450,15.0,A
64,1225,4868,7177,659,003223192530514346240_0109105771.dem,de_inferno,23,2329.542,Terrorist,CounterTerrorist,0,False,,Head,AWP,Sniper,Team 2,CounterTerrorist,9.740147,819.2452,398.8204,2122.981,NORMAL,10750,14450,15.0,A
65,1331,8766,17114,82,003228248931087417445_0354423570.dem,de_inferno,3,276.0797,CounterTerrorist,Terrorist,0,False,,Stomach,Scout,Sniper,Team 1,CounterTerrorist,1415.073,395.6522,-162.9131,842.4847,ECO,20000,2000,9.0,C
66,1355,8790,17138,106,003228248931087417445_0354423570.dem,de_inferno,4,314.6265,Terrorist,CounterTerrorist,5,False,,Head,AWP,Sniper,Team 1,CounterTerrorist,-552.998,900.7227,1428.715,406.7751,NORMAL,21000,24450,9.0,C
67,1390,8825,17173,141,003228248931087417445_0354423570.dem,de_inferno,4,394.1897,Terrorist,CounterTerrorist,1,False,,Chest,AWP,Sniper,Team 1,CounterTerrorist,835.5676,2611.718,1293.418,2820.985,NORMAL,21000,24450,9.0,C
68,1438,8873,17221,189,003228248931087417445_0354423570.dem,de_inferno,6,605.3684,Terrorist,CounterTerrorist,0,False,,Chest,AWP,Sniper,Silver-Bullets.Gaming,Terrorist,-537.6004,905.4544,1408.305,435.4465,NORMAL,25550,22050,9.0,C
69,1461,8896,17244,212,003228248931087417445_0354423570.dem,de_inferno,6,641.4141,CounterTerrorist,Terrorist,1,False,,Stomach,AWP,Sniper,Silver-Bullets.Gaming,Terrorist,2354.361,554.4713,1870.875,-324.5362,NORMAL,25550,22050,9.0,C
70,1466,8901,17249,217,003228248931087417445_0354423570.dem,de_inferno,7,719.9769,CounterTerrorist,Terrorist,1,False,,RightArm,AWP,Sniper,Team 1,CounterTerrorist,1399.69,603.7778,36.12017,543.0723,NORMAL,19200,24650,9.0,C
71,1518,8953,17301,269,003228248931087417445_0354423570.dem,de_inferno,8,865.8481,Terrorist,CounterTerrorist,15,False,,Head,AK47,Rifle,Silver-Bullets.Gaming,Terrorist,2117.526,1194.536,2457.031,261.3841,NORMAL,30700,20550,9.0,C
72,1532,8967,17315,283,003228248931087417445_0354423570.dem,de_inferno,9,1000.59,Terrorist,CounterTerrorist,0,False,,Chest,AWP,Sniper,Silver-Bullets.Gaming,Terrorist,1924.182,-179.8169,2460.031,323.4474,NORMAL,25150,22300,9.0,C
73,1579,9014,17362,330,003228248931087417445_0354423570.dem,de_inferno,10,1148.243,Terrorist,CounterTerrorist,0,True,B,Chest,AWP,Sniper,Silver-Bullets.Gaming,Terrorist,811.8882,2579.4410000000003,1184.474,2854.55,FORCE_BUY,14050,28000,9.0,C
74,1592,9027,17375,343,003228248931087417445_0354423570.dem,de_inferno,11,1185.883,Terrorist,CounterTerrorist,0,False,,Chest,AWP,Sniper,Silver-Bullets.Gaming,Terrorist,150.3266,855.0265,238.3135,1517.668,ECO,5100,29000,9.0,C
75,1612,9047,17395,363,003228248931087417445_0354423570.dem,de_inferno,11,1230.745,CounterTerrorist,Terrorist,1,False,,RightArm,AWP,Sniper,Silver-Bullets.Gaming,Terrorist,1328.01,409.3216,-320.2001,888.6667,ECO,5100,29000,9.0,C
76,1624,9059,17407,375,003228248931087417445_0354423570.dem,de_inferno,12,1346.573,Terrorist,CounterTerrorist,0,False,,Head,AWP,Sniper,Silver-Bullets.Gaming,Terrorist,44.13187,882.0474,164.9596,1233.773,NORMAL,20850,23200,9.0,C
77,1634,9069,17417,385,003228248931087417445_0354423570.dem,de_inferno,12,1387.433,Terrorist,CounterTerrorist,1,True,B,Chest,AWP,Sniper,Silver-Bullets.Gaming,Terrorist,744.5859,3536.5890000000004,1486.8970000000002,2730.405,NORMAL,20850,23200,9.0,C
78,1671,9106,17454,422,003228248931087417445_0354423570.dem,de_inferno,13,1512.733,Terrorist,CounterTerrorist,1,False,,Stomach,AWP,Sniper,Team 1,CounterTerrorist,2051.894,-226.873,2251.533,-187.4371,NORMAL,20550,29850,9.0,C
79,1673,9108,17456,424,003228248931087417445_0354423570.dem,de_inferno,13,1520.799,Terrorist,CounterTerrorist,1,False,,Chest,AWP,Sniper,Team 1,CounterTerrorist,2532.917,-28.34243,1668.027,78.43460999999999,NORMAL,20550,29850,9.0,C
80,1678,9113,17461,429,003228248931087417445_0354423570.dem,de_inferno,14,1630.812,Terrorist,CounterTerrorist,1,False,,Chest,AWP,Sniper,Team 1,CounterTerrorist,159.9543,1633.704,826.0734,2292.715,NORMAL,25500,18650,9.0,C
81,1679,9114,17462,430,003228248931087417445_0354423570.dem,de_inferno,14,1636.3770000000002,Terrorist,CounterTerrorist,1,False,,Chest,AWP,Sniper,Team 1,CounterTerrorist,676.1295,2093.271,764.1577,1875.108,NORMAL,25500,18650,9.0,C
82,1685,9120,17468,436,003228248931087417445_0354423570.dem,de_inferno,14,1651.57,CounterTerrorist,Terrorist,1,False,,LeftArm,AWP,Sniper,Team 1,CounterTerrorist,34.51341,898.34,92.22874,746.0484,NORMAL,25500,18650,9.0,C
83,1697,9132,17480,448,003228248931087417445_0354423570.dem,de_inferno,14,1669.359,CounterTerrorist,Terrorist,15,False,,Head,AK47,Rifle,Team 1,CounterTerrorist,5.793389,794.0198,222.263,1409.632,NORMAL,25500,18650,9.0,C
84,1700,9135,17483,451,003228248931087417445_0354423570.dem,de_inferno,15,1745.921,Terrorist,CounterTerrorist,1,False,,Chest,AWP,Sniper,Silver-Bullets.Gaming,Terrorist,-829.9009,-105.5798,1138.496,5.196294,NORMAL,24100,21750,9.0,C
85,1707,9142,17490,458,003228248931087417445_0354423570.dem,de_inferno,15,1752.892,Terrorist,CounterTerrorist,0,False,,Head,Deagle,Pistol,Silver-Bullets.Gaming,Terrorist,323.7297,-621.6566,419.5226,-648.4098,NORMAL,24100,21750,9.0,C
86,1729,9164,17512,480,003228248931087417445_0354423570.dem,de_inferno,16,1838.458,CounterTerrorist,Terrorist,0,False,,Head,USP,Pistol,Team 1,Terrorist,934.8694,2742.552,686.9668,2056.783,PISTOL_ROUND,2950,3250,9.0,C
87,1745,9180,17528,496,003228248931087417445_0354423570.dem,de_inferno,16,1895.95,Terrorist,CounterTerrorist,0,True,A,Head,P250,Pistol,Team 1,Terrorist,2456.006,268.1679,2266.358,101.7297,PISTOL_ROUND,2950,3250,9.0,C
88,1940,9375,17723,691,003228248931087417445_0354423570.dem,de_inferno,22,2377.831,CounterTerrorist,Terrorist,6,False,,Head,Deagle,Pistol,Team 1,Terrorist,1414.7620000000002,591.722,576.2457,613.1619999999999,FORCE_BUY,12500,21450,9.0,C
89,1958,9393,17741,709,003228248931087417445_0354423570.dem,de_inferno,22,2410.063,Terrorist,CounterTerrorist,0,False,,Head,UMP,SMG,Team 1,Terrorist,1872.4,-241.0672,1841.0,-160.0059,FORCE_BUY,12500,21450,9.0,C
90,2040,9475,17823,791,003228248931087417445_0354423570.dem,de_inferno,25,2702.118,Terrorist,CounterTerrorist,1,False,,RightArm,AWP,Sniper,Team 1,Terrorist,157.2895,436.9166,1518.0,622.2054,FORCE_BUY,14350,30800,9.0,C
91,2051,9486,17834,802,003228248931087417445_0354423570.dem,de_inferno,25,2730.285,Terrorist,CounterTerrorist,1,False,,RightArm,AWP,Sniper,Team 1,Terrorist,608.7230000000001,1969.039,962.3182,2766.421,FORCE_BUY,14350,30800,9.0,C
92,2200,12318,24115,136,003228387585516634298_0400947528.dem,de_inferno,4,434.3724,Terrorist,CounterTerrorist,0,True,A,Head,SG556,Rifle,Team 2,Terrorist,2538.924,-16.04719,1843.352,-183.2068,ECO,4900,23600,8.0,C
93,2208,12326,24123,144,003228387585516634298_0400947528.dem,de_inferno,5,501.9442,Terrorist,CounterTerrorist,15,False,,Head,AK47,Rifle,Team 2,Terrorist,1507.921,593.7834,1435.694,1223.124,NORMAL,20000,24800,8.0,C
94,2220,12338,24135,156,003228387585516634298_0400947528.dem,de_inferno,5,514.7897,Terrorist,CounterTerrorist,15,False,,Head,AK47,Rifle,Team 2,Terrorist,623.7817,505.8639,295.9688,724.2927,NORMAL,20000,24800,8.0,C
95,2349,12467,24264,285,003228387585516634298_0400947528.dem,de_inferno,8,892.8107,Terrorist,CounterTerrorist,1,True,B,Chest,AWP,Sniper,Team 2,Terrorist,797.1012,2191.01,249.5235,1846.977,NORMAL,19450,27900,8.0,C
96,2382,12500,24297,318,003228387585516634298_0400947528.dem,de_inferno,9,970.8214,Terrorist,CounterTerrorist,1,False,,Chest,AWP,Sniper,Team 2,Terrorist,1123.463,-89.18384,1253.142,315.1752,NORMAL,17750,28300,8.0,C
97,2439,12557,24354,375,003228387585516634298_0400947528.dem,de_inferno,11,1151.034,Terrorist,CounterTerrorist,0,False,,Head,SG556,Rifle,Team 2,Terrorist,2287.9210000000003,-405.4653,2067.016,-160.0313,NORMAL,21350,20800,8.0,C
98,2527,12645,24442,463,003228387585516634298_0400947528.dem,de_inferno,13,1331.059,Terrorist,CounterTerrorist,1,False,,Chest,AWP,Sniper,Team 2,Terrorist,28.410390000000003,885.9466,345.8263,1902.577,NORMAL,23550,19200,8.0,C
99,2554,12672,24469,490,003228387585516634298_0400947528.dem,de_inferno,14,1462.9520000000002,Terrorist,CounterTerrorist,0,True,A,Chest,AWP,Sniper,Team 2,Terrorist,2557.995,1294.435,2489.925,1477.53,ECO,3050,25800,8.0,C
100,2629,12747,24544,565,003228387585516634298_0400947528.dem,de_inferno,16,1640.289,CounterTerrorist,Terrorist,0,False,,Head,USP,Pistol,Team 1,Terrorist,890.4536,-420.2395,821.2567,-641.2454,PISTOL_ROUND,4150,4050,8.0,C
101,2753,12871,24668,689,003228387585516634298_0400947528.dem,de_inferno,20,1917.64,CounterTerrorist,Terrorist,0,False,,Chest,AWP,Sniper,Team 2,CounterTerrorist,1393.766,407.6942,-35.02998,790.4008,NORMAL,27350,20250,8.0,C
102,2764,12882,24679,700,003228387585516634298_0400947528.dem,de_inferno,20,1927.578,CounterTerrorist,Terrorist,1,False,,Chest,AWP,Sniper,Team 2,CounterTerrorist,925.5015,590.7111,913.3441,252.1888,NORMAL,27350,20250,8.0,C
103,2782,12900,24697,718,003228387585516634298_0400947528.dem,de_inferno,21,1985.086,Terrorist,CounterTerrorist,1,False,,RightArm,AWP,Sniper,Team 2,CounterTerrorist,-746.8815,758.6679,119.8962,781.9046,SEMI_ECO,31650,12350,8.0,C
104,2789,12907,24704,725,003228387585516634298_0400947528.dem,de_inferno,21,2004.245,CounterTerrorist,Terrorist,1,False,,Chest,AWP,Sniper,Team 2,CounterTerrorist,1039.775,-150.5296,-636.8531,-6.922127000000001,SEMI_ECO,31650,12350,8.0,C
105,2803,14328,28854,4,003228394751669567673_2121120974.dem,de_inferno,1,150.1823,Terrorist,CounterTerrorist,0,False,,Head,FiveSeven,Pistol,Team 2,Terrorist,1653.636,1938.303,1643.4920000000002,2276.099,PISTOL_ROUND,3250,4100,11.0,B
106,2807,14332,28858,8,003228394751669567673_2121120974.dem,de_inferno,1,164.8411,Terrorist,CounterTerrorist,0,False,,Head,DualBarettas,Pistol,Team 2,Terrorist,530.9796,2639.252,687.8241,2600.71,PISTOL_ROUND,3250,4100,11.0,B
107,2885,14410,28936,86,003228394751669567673_2121120974.dem,de_inferno,4,396.9438,Terrorist,CounterTerrorist,15,True,A,Head,AK47,Rifle,Team 2,Terrorist,1387.581,414.5876,322.6462,487.7314,NORMAL,26250,25400,11.0,B
