,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,file,map,round,seconds,att_side,vic_side,arm_dmg,is_bomb_planted,bomb_site,hitbox,wp,wp_type,winner_team,winner_side,att_pos_x,att_pos_y,vic_pos_x,vic_pos_y,round_type,ct_eq_val,t_eq_val,avg_match_rank,rank_medio
0,17,17,727,17,003201766426880770095_1255641334.dem,de_cache,1,149.0092,CounterTerrorist,Terrorist,0,False,,Head,USP,Pistol,Team 1,CounterTerrorist,-366.5388,1906604.0,235.3199,1957287.0,PISTOL_ROUND,3650,4100,10.0,C
1,19,19,729,19,003201766426880770095_1255641334.dem,de_cache,1,149.4156,CounterTerrorist,Terrorist,0,False,,Head,USP,Pistol,Team 1,CounterTerrorist,-366.5388,1906604.0,50.73038,1902141.0,PISTOL_ROUND,3650,4100,10.0,C
2,48,48,758,48,003201766426880770095_1255641334.dem,de_cache,3,264.8149,CounterTerrorist,Terrorist,0,False,,Head,Deagle,Pistol,Team 1,CounterTerrorist,543.2942,1629427.0,706.5915,800.6833,ECO,17550,5200,10.0,C
3,73,73,783,73,003201766426880770095_1255641334.dem,de_cache,4,322.8741,Terrorist,CounterTerrorist,25,False,,Head,Scout,Sniper,Team 2,Terrorist,1053431.0,225.4297,-271.1249,374.1385,NORMAL,16250,18050,10.0,C
4,98,98,808,98,003201766426880770095_1255641334.dem,de_cache,4,382.9655,Terrorist,CounterTerrorist,0,True,B,Generic,Knife,Equipment,Team 2,Terrorist,-1335297.0,677.0313,-1353.0,645.0,NORMAL,16250,18050,10.0,C
5,100,100,810,100,003201766426880770095_1255641334.dem,de_cache,5,415.9189,CounterTerrorist,Terrorist,1,False,,Chest,AWP,Sniper,Team 1,CounterTerrorist,8.379316000000001,-601.9712,1065227.0,-1151635.0,NORMAL,24150,21150,10.0,C
6,112,112,822,112,003201766426880770095_1255641334.dem,de_cache,6,484.3268,Terrorist,CounterTerrorist,25,False,,Head,Scout,Sniper,Team 2,Terrorist,960.5989,-405.2744,1561.1029999999998,496.4414,ECO,27950,8100,10.0,C
7,114,114,824,114,003201766426880770095_1255641334.dem,de_cache,6,496739.0,CounterTerrorist,Terrorist,0,False,,Head,M4A4,Rifle,Team 2,Terrorist,-679.9836,-865.0513,410.7473,-704.9071,ECO,27950,8100,10.0,C
8,177,177,887,177,003201766426880770095_1255641334.dem,de_cache,8,679.3269,CounterTerrorist,Terrorist,20,False,,Head,Scout,Sniper,Team 1,CounterTerrorist,75.08208,2001006.0,788.9922,2261969.0,SEMI_ECO,10700,24100,10.0,C
9,181,181,891,181,003201766426880770095_1255641334.dem,de_cache,8,683.3289,CounterTerrorist,Terrorist,25,False,,Head,Scout,Sniper,Team 1,CounterTerrorist,453.9688,1805403.0,624.8268,1246272.0,SEMI_ECO,10700,24100,10.0,C
10,182,182,892,182,003201766426880770095_1255641334.dem,de_cache,8,688.8002,CounterTerrorist,Terrorist,15,False,,Head,AK47,Rifle,Team 1,CounterTerrorist,567.8998,1053299.0,838.3284,637.7424,SEMI_ECO,10700,24100,10.0,C
11,217,217,927,217,003201766426880770095_1255641334.dem,de_cache,9,786.9725,Terrorist,CounterTerrorist,1,False,,Chest,AWP,Sniper,Team 2,Terrorist,556869.0,-728.4151,-502.8475,-696.2597,NORMAL,23050,16700,10.0,C
12,260,260,970,260,003201766426880770095_1255641334.dem,de_cache,11,958.1173,CounterTerrorist,Terrorist,6,False,,Head,Deagle,Pistol,Team 2,Terrorist,490.8918,1691.5379999999998,706128.0,1112206.0,ECO,4100,20250,10.0,C
13,286,286,996,286,003201766426880770095_1255641334.dem,de_cache,11,1016646.0,Terrorist,CounterTerrorist,1,True,B,Chest,AWP,Sniper,Team 2,Terrorist,358.2698,-533.0809,-494.6124,-978.6862,ECO,4100,20250,10.0,C
14,289,289,999,289,003201766426880770095_1255641334.dem,de_cache,12,1054257.0,CounterTerrorist,Terrorist,1,False,,Stomach,AWP,Sniper,Team 1,CounterTerrorist,-87.31924000000001,500.0073,1034822.0,225.3136,NORMAL,16000,24500,10.0,C
15,290,290,1000,290,003201766426880770095_1255641334.dem,de_cache,12,1055227.0,CounterTerrorist,Terrorist,0,False,,Head,UMP,SMG,Team 1,CounterTerrorist,466.3299,-663.5349,852.9421,-1275462.0,NORMAL,16000,24500,10.0,C
16,291,291,1001,291,003201766426880770095_1255641334.dem,de_cache,12,1069327.0,CounterTerrorist,Terrorist,5,False,,Head,AWP,Sniper,Team 1,CounterTerrorist,767.0529,296.3822,1250354.0,460.9732,NORMAL,16000,24500,10.0,C
17,307,307,1017,307,003201766426880770095_1255641334.dem,de_cache,13,1117288.0,CounterTerrorist,Terrorist,5,False,,Head,AWP,Sniper,Team 1,CounterTerrorist,-73.81693,502.1184,712.2283,311.0987,FORCE_BUY,25750,13750,10.0,C
18,341,341,1051,341,003201766426880770095_1255641334.dem,de_cache,14,1184445.0,CounterTerrorist,Terrorist,5,False,,Head,AWP,Sniper,Team 2,Terrorist,-240.1652,427.7111,772.5214,237.0001,ECO,29300,9800,10.0,C
19,342,342,1052,342,003201766426880770095_1255641334.dem,de_cache,14,1186977.0,Terrorist,CounterTerrorist,25,False,,Head,Scout,Sniper,Team 2,Terrorist,991.7255,184.3741,-71.83364,406.5792,ECO,29300,9800,10.0,C
20,348,348,1058,348,003201766426880770095_1255641334.dem,de_cache,14,1201828.0,Terrorist,CounterTerrorist,25,False,,Head,Scout,Sniper,Team 2,Terrorist,1065794.0,140.0049,-70.70049,490968.0,ECO,29300,9800,10.0,C
21,351,351,1061,351,003201766426880770095_1255641334.dem,de_cache,14,1204423.0,Terrorist,CounterTerrorist,8,False,,Head,Deagle,Pistol,Team 2,Terrorist,137.5279,1889466.0,181.1063,1849363.0,ECO,29300,9800,10.0,C
22,359,359,1069,359,003201766426880770095_1255641334.dem,de_cache,15,1255635.0,Terrorist,CounterTerrorist,1,False,,Chest,AWP,Sniper,Team 2,Terrorist,1019.84,-1179286.0,154.2808,-641.1518,NORMAL,17300,25350,10.0,C
23,393,393,1103,393,003201766426880770095_1255641334.dem,de_cache,16,1377.35,Terrorist,CounterTerrorist,0,True,A,Head,Glock,Pistol,Team 1,Terrorist,386.9853,1403487.0,439.6557,1422504.0,PISTOL_ROUND,4150,4300,10.0,C
24,418,418,1128,418,003201766426880770095_1255641334.dem,de_cache,17,1432.5020000000002,Terrorist,CounterTerrorist,0,False,,Head,AK47,Rifle,Team 2,CounterTerrorist,466097.0,-252.0313,160.4868,-414.2065,ECO,5000,17600,10.0,C
25,422,422,1132,422,003201766426880770095_1255641334.dem,de_cache,17,1437723.0,Terrorist,CounterTerrorist,0,False,,Head,AK47,Rifle,Team 2,CounterTerrorist,346.3199,-477.3883,-367.6176,-1122129.0,ECO,5000,17600,10.0,C
26,425,425,1135,425,003201766426880770095_1255641334.dem,de_cache,17,1445.1329999999998,CounterTerrorist,Terrorist,25,False,,Head,Scout,Sniper,Team 2,CounterTerrorist,-920.6562,-704.7245,-44.47376,-1154636.0,ECO,5000,17600,10.0,C
27,437,437,1147,437,003201766426880770095_1255641334.dem,de_cache,18,1543118.0,CounterTerrorist,Terrorist,1,False,,Chest,AWP,Sniper,Team 1,Terrorist,-1055206.0,953.3387,604.9417,1829234.0,FORCE_BUY,19450,9700,10.0,C
28,447,447,1157,447,003201766426880770095_1255641334.dem,de_cache,18,1555.53,Terrorist,CounterTerrorist,26,False,,Head,Scout,Sniper,Team 1,Terrorist,421.2759,1448374.0,112.9375,1363652.0,FORCE_BUY,19450,9700,10.0,C
29,451,451,1161,451,003201766426880770095_1255641334.dem,de_cache,18,1570631.0,Terrorist,CounterTerrorist,24,True,A,Head,Scout,Sniper,Team 1,Terrorist,394.5465,1441697.0,-1011291.0,1036587.0,FORCE_BUY,19450,9700,10.0,C
30,458,458,1168,458,003201766426880770095_1255641334.dem,de_cache,18,1614.84,Terrorist,CounterTerrorist,0,True,A,Head,Scout,Sniper,Team 1,Terrorist,1489.32,-708.4742,1531178.0,-498.7586,FORCE_BUY,19450,9700,10.0,C
31,471,471,1181,471,003201766426880770095_1255641334.dem,de_cache,19,1661.3929999999998,CounterTerrorist,Terrorist,25,False,,Head,Scout,Sniper,Team 1,Terrorist,-534.1696,-621.8185,7.566813000000001,-1114.4489999999998,FORCE_BUY,10550,21200,10.0,C
32,472,472,1182,472,003201766426880770095_1255641334.dem,de_cache,19,1666114.0,Terrorist,CounterTerrorist,15,False,,Head,AK47,Rifle,Team 1,Terrorist,28.41139,45.57546,-240.6167,1297501.0,FORCE_BUY,10550,21200,10.0,C
33,473,473,1183,473,003201766426880770095_1255641334.dem,de_cache,19,1671554.0,Terrorist,CounterTerrorist,0,True,B,Head,AK47,Rifle,Team 1,Terrorist,-787.6879,78.3387,-718.6473,-357.4007,FORCE_BUY,10550,21200,10.0,C
34,486,486,1196,486,003201766426880770095_1255641334.dem,de_cache,20,1738.5870000000002,Terrorist,CounterTerrorist,0,False,,Head,AK47,Rifle,Team 1,Terrorist,-22.08803,1321231.0,-325.1094,880.1479,SEMI_ECO,9100,22200,10.0,C
35,487,487,1197,487,003201766426880770095_1255641334.dem,de_cache,20,1751.2179999999998,Terrorist,CounterTerrorist,0,True,A,Head,AK47,Rifle,Team 1,Terrorist,-338.4259,1173369.0,-934.4378,1146.5,SEMI_ECO,9100,22200,10.0,C
36,491,491,1201,491,003201766426880770095_1255641334.dem,de_cache,20,1758846.0,Terrorist,CounterTerrorist,15,True,A,Head,AK47,Rifle,Team 1,Terrorist,529.4502,1623.8870000000002,766.9998,1291364.0,SEMI_ECO,9100,22200,10.0,C
37,492,492,1202,492,003201766426880770095_1255641334.dem,de_cache,21,1793082.0,Terrorist,CounterTerrorist,15,False,,Head,AK47,Rifle,Team 1,Terrorist,717.3466,-945843.0,-135.4397,-477.5382,ECO,5500,24100,10.0,C
38,494,494,1204,494,003201766426880770095_1255641334.dem,de_cache,21,1796021.0,Terrorist,CounterTerrorist,0,False,,Head,AK47,Rifle,Team 1,Terrorist,351.7374,-638.6924,116.0362,-638.9344,ECO,5500,24100,10.0,C
39,505,505,1215,505,003201766426880770095_1255641334.dem,de_cache,21,1806401.0,Terrorist,CounterTerrorist,15,False,,Head,AK47,Rifle,Team 1,Terrorist,-728.1697,-903.7838,-925.4014,-160.8205,ECO,5500,24100,10.0,C
40,521,521,1231,521,003201766426880770095_1255641334.dem,de_cache,22,1851578.0,Terrorist,CounterTerrorist,15,False,,Head,AK47,Rifle,Team 1,Terrorist,344.2101,-708.4063,-518.5594,-682.8498,NORMAL,19850,27600,10.0,C
41,534,534,1244,534,003201766426880770095_1255641334.dem,de_cache,23,1906386.0,Terrorist,CounterTerrorist,15,False,,Head,AK47,Rifle,Team 1,Terrorist,2425935.0,-261.3047,1545781.0,415.6089,FORCE_BUY,15050,27600,10.0,C
42,535,535,1245,535,003201766426880770095_1255641334.dem,de_cache,23,1907355.0,Terrorist,CounterTerrorist,15,False,,Head,AK47,Rifle,Team 1,Terrorist,2425935.0,-261.3047,1758531.0,258.2097,FORCE_BUY,15050,27600,10.0,C
43,536,536,1246,536,003201766426880770095_1255641334.dem,de_cache,23,1912577.0,Terrorist,CounterTerrorist,0,False,,Head,AK47,Rifle,Team 1,Terrorist,1860.43,299.9674,1364.8529999999998,-19.10452,FORCE_BUY,15050,27600,10.0,C
44,538,538,1248,538,003201766426880770095_1255641334.dem,de_cache,23,1928.24,Terrorist,CounterTerrorist,15,False,,Head,AK47,Rifle,Team 1,Terrorist,1327844.0,513.0313,695.9129,750.0877,FORCE_BUY,15050,27600,10.0,C
45,540,540,1250,540,003201766426880770095_1255641334.dem,de_cache,24,1961256.0,CounterTerrorist,Terrorist,1,False,,Chest,AWP,Sniper,Team 1,Terrorist,-118.6066,-559.6554,1056516.0,-1095806.0,NORMAL,18650,28100,10.0,C
46,544,544,1254,544,003201766426880770095_1255641334.dem,de_cache,24,1975451.0,Terrorist,CounterTerrorist,15,False,,Head,AK47,Rifle,Team 1,Terrorist,1978751.0,-133418.0,1789.7879999999998,567.6263,NORMAL,18650,28100,10.0,C
47,550,550,1260,550,003201766426880770095_1255641334.dem,de_cache,24,2007372.0,Terrorist,CounterTerrorist,15,False,,Head,AK47,Rifle,Team 1,Terrorist,-775.9929,196.4524,-378.2012,104897.0,NORMAL,18650,28100,10.0,C
48,551,551,1261,551,003201766426880770095_1255641334.dem,de_cache,24,2009936.0,Terrorist,CounterTerrorist,15,False,,Head,AK47,Rifle,Team 1,Terrorist,-804.7851,410.3838,-975.4973,960.9602,NORMAL,18650,28100,10.0,C
49,561,561,1271,561,003201766426880770095_1255641334.dem,de_cache,25,2060835.0,CounterTerrorist,Terrorist,25,False,,Head,Scout,Sniper,Team 2,CounterTerrorist,352.8526,-682.0366,849.6895,-1295619.0,NORMAL,15550,20750,10.0,C
50,570,570,1280,570,003201766426880770095_1255641334.dem,de_cache,25,2104044.0,Terrorist,CounterTerrorist,15,False,,Head,AK47,Rifle,Team 2,CounterTerrorist,409.6719,-931.0438,893.0984,-1303149.0,NORMAL,15550,20750,10.0,C
51,572,572,1282,572,003201766426880770095_1255641334.dem,de_cache,25,2140092.0,CounterTerrorist,Terrorist,1,True,B,Chest,AWP,Sniper,Team 2,CounterTerrorist,-95.1461,-387586.0,-490.3211,-907.5393,NORMAL,15550,20750,10.0,C
52,573,573,1283,573,003201766426880770095_1255641334.dem,de_cache,26,2184551.0,Terrorist,CounterTerrorist,1,False,,Chest,AWP,Sniper,Team 2,CounterTerrorist,1072476.0,179.0948,-86.25098,380196.0,NORMAL,23150,25450,10.0,C
53,587,587,1297,587,003201766426880770095_1255641334.dem,de_cache,26,2207406.0,CounterTerrorist,Terrorist,1,False,,Chest,AWP,Sniper,Team 2,CounterTerrorist,-21.08933,-61.8257,642.4562,465286.0,NORMAL,23150,25450,10.0,C
54,595,595,1305,595,003201766426880770095_1255641334.dem,de_cache,27,2295823.0,CounterTerrorist,Terrorist,1,False,,Chest,AWP,Sniper,Team 1,Terrorist,812.3681,2196624.0,1049109.0,1887304.0,NORMAL,31150,23450,10.0,C
55,596,596,1306,596,003201766426880770095_1255641334.dem,de_cache,27,2299263.0,Terrorist,CounterTerrorist,15,False,,Head,AK47,Rifle,Team 1,Terrorist,1075372.0,194117.0,415.4273,241.3295,NORMAL,31150,23450,10.0,C
56,597,597,1307,597,003201766426880770095_1255641334.dem,de_cache,27,2304234.0,CounterTerrorist,Terrorist,5,False,,Head,AWP,Sniper,Team 1,Terrorist,1099.77,1055002.0,1917538.0,694.7502,NORMAL,31150,23450,10.0,C
57,598,598,1308,598,003201766426880770095_1255641334.dem,de_cache,27,2306.86,Terrorist,CounterTerrorist,15,False,,Head,AK47,Rifle,Team 1,Terrorist,340.5401,-419.9359,55.74796,-1084.33,NORMAL,31150,23450,10.0,C
58,604,604,1314,604,003201766426880770095_1255641334.dem,de_cache,27,2316146.0,Terrorist,CounterTerrorist,15,False,,Head,AK47,Rifle,Team 1,Terrorist,-953.7832,-860.7035,-820.7978,-378.1123,NORMAL,31150,23450,10.0,C
59,709,1275,1985,101,003208598014746689537_1642267853.dem,de_cache,3,293.3761,Terrorist,CounterTerrorist,0,False,,Stomach,AWP,Sniper,Team 2,Terrorist,-267.4386,1675726.0,-266.3998,525.0276,FORCE_BUY,9350,17350,11.0,B
60,713,1279,1989,105,003208598014746689537_1642267853.dem,de_cache,4,332.4742,Terrorist,CounterTerrorist,16,False,,Head,AK47,Rifle,Team 2,Terrorist,-127.9776,362.5977,-280.6649,540.7223,NORMAL,23050,23250,11.0,B
61,745,1311,2021,137,003208598014746689537_1642267853.dem,de_cache,5,409.2952,Terrorist,CounterTerrorist,0,False,,Head,Tec9,Pistol,Team 2,Terrorist,319.2519,-486.1295,310.2129,-595.0278,ECO,4450,30300,11.0,B
62,754,1320,2030,146,003208598014746689537_1642267853.dem,de_cache,5,425.7345,Terrorist,CounterTerrorist,4,True,B,Head,AWP,Sniper,Team 2,Terrorist,58.37,-1392265.0,-499962.0,-614.0076,ECO,4450,30300,11.0,B
63,775,1341,2051,167,003208598014746689537_1642267853.dem,de_cache,6,482272.0,Terrorist,CounterTerrorist,0,False,,Head,AWP,Sniper,Team 1,CounterTerrorist,512.1972,-870.1018,-354.4811,-249.5021,NORMAL,27450,29300,11.0,B
64,796,1362,2072,188,003208598014746689537_1642267853.dem,de_cache,6,491773.0,CounterTerrorist,Terrorist,1,False,,Chest,AWP,Sniper,Team 1,CounterTerrorist,-235.3849,1171375.0,-10.8302,246.4418,NORMAL,27450,29300,11.0,B
65,868,1434,2144,260,003208598014746689537_1642267853.dem,de_cache,9,728.9868,Terrorist,CounterTerrorist,0,False,,Head,AK47,Rifle,Team 1,CounterTerrorist,341.2579,-522.8161,-365.4914,-1125.97,NORMAL,12700,18600,11.0,B
66,995,1561,2271,387,003208598014746689537_1642267853.dem,de_cache,11,981.2021,Terrorist,CounterTerrorist,6,False,,Head,Deagle,Pistol,Team 2,Terrorist,-305.5868,-500.1697,236.7047,-312.3071,FORCE_BUY,11650,21100,11.0,B
67,1005,1571,2281,397,003208598014746689537_1642267853.dem,de_cache,12,1035583.0,Terrorist,CounterTerrorist,16,False,,Head,AK47,Rifle,Team 1,CounterTerrorist,-807.9889999999999,1397014.0,-615.5868,1310031.0,SEMI_ECO,8250,19700,11.0,B
68,1093,1659,2369,485,003208598014746689537_1642267853.dem,de_cache,15,1393091.0,CounterTerrorist,CounterTerrorist,0,False,,Head,AWP,Sniper,Team 2,Terrorist,-344.5384,-1426.6270000000002,-260.0057,-1458969.0,NORMAL,15450,18250,11.0,B
69,1255,1821,2531,647,003208598014746689537_1642267853.dem,de_cache,20,1807.45,Terrorist,CounterTerrorist,25,False,,Head,Scout,Sniper,Team 2,CounterTerrorist,2475971.0,-458.0975,2022217.0,-629.8617,NORMAL,22000,13800,11.0,B
70,1282,1848,2558,674,003208598014746689537_1642267853.dem,de_cache,21,1887771.0,Terrorist,CounterTerrorist,24,False,,Head,Scout,Sniper,Team 1,Terrorist,2273093.0,-560.4385,417.2938,-988.6241,FORCE_BUY,30850,15700,11.0,B
71,1283,1849,2559,675,003208598014746689537_1642267853.dem,de_cache,21,1895115.0,Terrorist,CounterTerrorist,0,False,,Generic,Zeus,Equipment,Team 1,Terrorist,1085238.0,-316649.0,1153723.0,-197.2641,FORCE_BUY,30850,15700,11.0,B
72,1326,1892,2602,718,003208598014746689537_1642267853.dem,de_cache,23,2027974.0,Terrorist,CounterTerrorist,1,False,,Chest,AWP,Sniper,Team 1,Terrorist,749.6495,737.8524,571.3479,1615945.0,ECO,8750,29900,11.0,B
73,1365,1931,2641,757,003208598014746689537_1642267853.dem,de_cache,24,2136298.0,Terrorist,CounterTerrorist,25,True,A,Head,Scout,Sniper,Team 1,Terrorist,-87.4496,1312245.0,-67.73432,240.6232,NORMAL,13450,21700,11.0,B
74,1367,1933,2643,759,003208598014746689537_1642267853.dem,de_cache,25,2174.99,CounterTerrorist,Terrorist,5,False,,Head,Deagle,Pistol,Team 1,Terrorist,505.3514,1704104.0,737.1165,760.9872,NORMAL,16500,27350,11.0,B
75,1414,1980,2690,806,003208598014746689537_1642267853.dem,de_cache,26,2280595.0,Terrorist,CounterTerrorist,15,False,,Head,AK47,Rifle,Team 1,Terrorist,719.9604,263921.0,-68.22346999999999,489.5243,NORMAL,18200,24650,11.0,B
76,1444,2010,2720,836,003208598014746689537_1642267853.dem,de_cache,27,2379919.0,Terrorist,CounterTerrorist,15,False,,Head,AK47,Rifle,Team 1,Terrorist,538.6786,1193357.0,810.4789,1410.2720000000002,NORMAL,21500,26650,11.0,B
77,1455,2021,2731,847,003208598014746689537_1642267853.dem,de_cache,27,2392733.0,CounterTerrorist,Terrorist,1,False,,Chest,AWP,Sniper,Team 1,Terrorist,-90.13638,386.1504,286.9383,383.0624,NORMAL,21500,26650,11.0,B
78,1641,2207,3572,52,003216728823777198305_0634051576.dem,de_cache,2,225.0637,Terrorist,CounterTerrorist,0,True,A,Head,AK47,Rifle,Team 2,Terrorist,590.2141,251.7244,975.9919,249.1959,ECO,3550,13950,12.0,B
79,1668,2234,3599,79,003216728823777198305_0634051576.dem,de_cache,3,291.8419,Terrorist,CounterTerrorist,0,False,,Head,AK47,Rifle,Team 2,Terrorist,413.7653,1730954.0,-929.9599,1046318.0,ECO,1100,22200,12.0,B
80,1679,2245,3610,90,003216728823777198305_0634051576.dem,de_cache,4,393.6349,CounterTerrorist,Terrorist,5,False,,Head,AWP,Sniper,Team 1,CounterTerrorist,-552.9969,101.9183,513.0313,-115.3823,NORMAL,20500,21700,12.0,B
81,1686,2252,3617,97,003216728823777198305_0634051576.dem,de_cache,4,405.3586,Terrorist,CounterTerrorist,15,False,,Head,AK47,Rifle,Team 1,CounterTerrorist,-499.5041,1181.28,-149.9363,1862148.0,NORMAL,20500,21700,12.0,B
82,1754,2320,3685,165,003216728823777198305_0634051576.dem,de_cache,5,557.0164,Terrorist,CounterTerrorist,15,True,A,Head,AK47,Rifle,Team 1,CounterTerrorist,-754941.0,1187802.0,465.1153,1646737.0,NORMAL,24950,20700,12.0,B
83,1772,2338,3703,183,003216728823777198305_0634051576.dem,de_cache,6,627.2022,Terrorist,CounterTerrorist,16,False,,Head,AK47,Rifle,Team 2,Terrorist,-200.1847,1055739.0,-233.9371,1129266.0,NORMAL,27750,20950,12.0,B
84,1773,2339,3704,184,003216728823777198305_0634051576.dem,de_cache,6,627.3585,CounterTerrorist,Terrorist,1,False,,Chest,AWP,Sniper,Team 2,Terrorist,-545.5421,77.47865,532.7535,-53.31086,NORMAL,27750,20950,12.0,B
85,1808,2374,3739,219,003216728823777198305_0634051576.dem,de_cache,7,760.0082,Terrorist,CounterTerrorist,0,False,,Head,AK47,Rifle,Team 2,Terrorist,-993.3156,1214302.0,-781927.0,27.24228,SEMI_ECO,9500,23200,12.0,B
86,1810,2376,3741,221,003216728823777198305_0634051576.dem,de_cache,8,813.2182,CounterTerrorist,Terrorist,6,False,,Head,Deagle,Pistol,Team 2,Terrorist,1183905.0,1625402.0,1016315.0,790.7716,ECO,6800,26450,12.0,B
87,1825,2391,3756,236,003216728823777198305_0634051576.dem,de_cache,8,851.0467,Terrorist,CounterTerrorist,0,False,,Head,AK47,Rifle,Team 2,Terrorist,-663.8586,1125352.0,-135.8802,1828412.0,ECO,6800,26450,12.0,B
88,1826,2392,3757,237,003216728823777198305_0634051576.dem,de_cache,8,856424.0,Terrorist,CounterTerrorist,15,False,,Head,AK47,Rifle,Team 2,Terrorist,438633.0,1759369.0,381.0313,1290018.0,ECO,6800,26450,12.0,B
89,1841,2407,3772,252,003216728823777198305_0634051576.dem,de_cache,9,979.6635,CounterTerrorist,Terrorist,1,False,,Stomach,AWP,Sniper,Team 1,CounterTerrorist,58.67612,2082515.0,736.5784,1392335.0,NORMAL,28650,27750,12.0,B
90,1848,2414,3779,259,003216728823777198305_0634051576.dem,de_cache,9,988.5422,CounterTerrorist,Terrorist,1,False,,RightArm,AWP,Sniper,Team 1,CounterTerrorist,-383.5021,2154015.0,-84.94324,-15.28203,NORMAL,28650,27750,12.0,B
91,1863,2429,3794,274,003216728823777198305_0634051576.dem,de_cache,10,1065.45,CounterTerrorist,Terrorist,15,False,,Head,AK47,Rifle,Team 1,CounterTerrorist,547.5643,1616.3570000000002,739.3416,638.6657,NORMAL,31000,24200,12.0,B
92,1879,2445,3810,290,003216728823777198305_0634051576.dem,de_cache,10,1118253.0,CounterTerrorist,Terrorist,1,False,,Stomach,AWP,Sniper,Team 1,CounterTerrorist,-288.1357,1312735.0,650.1536,1885823.0,NORMAL,31000,24200,12.0,B
93,1881,2447,3812,292,003216728823777198305_0634051576.dem,de_cache,11,1154925.0,Terrorist,CounterTerrorist,5,False,,Head,AWP,Sniper,Team 2,Terrorist,774.2213,639.1939,514.0089,1672559.0,SEMI_ECO,30250,13100,12.0,B
94,1886,2452,3817,297,003216728823777198305_0634051576.dem,de_cache,11,1177153.0,Terrorist,CounterTerrorist,1,False,,Stomach,AWP,Sniper,Team 2,Terrorist,765.4166,1368826.0,50.49315,2108328.0,SEMI_ECO,30250,13100,12.0,B
95,1891,2457,3822,302,003216728823777198305_0634051576.dem,de_cache,11,1180905.0,CounterTerrorist,Terrorist,1,False,,Chest,AWP,Sniper,Team 2,Terrorist,157095.0,1293549.0,583.0419,1920456.0,SEMI_ECO,30250,13100,12.0,B
96,1908,2474,3839,319,003216728823777198305_0634051576.dem,de_cache,12,1282.0410000000002,Terrorist,CounterTerrorist,15,False,,Head,AK47,Rifle,Team 2,Terrorist,1022551.0,232.0527,-79.65664,479.3126,NORMAL,20250,27750,12.0,B
97,1917,2483,3848,328,003216728823777198305_0634051576.dem,de_cache,12,1302518.0,Terrorist,CounterTerrorist,15,False,,Head,AK47,Rifle,Team 2,Terrorist,674.9064,1670193.0,-110.0679,1845527.0,NORMAL,20250,27750,12.0,B
98,1979,2545,3910,390,003216728823777198305_0634051576.dem,de_cache,15,1580073.0,Terrorist,CounterTerrorist,15,False,,Head,AK47,Rifle,Team 2,Terrorist,657.0051,1881394.0,189.3369,1349253.0,ECO,6700,26050,12.0,B
99,1981,2547,3912,392,003216728823777198305_0634051576.dem,de_cache,15,1589.64,Terrorist,CounterTerrorist,15,False,,Head,AK47,Rifle,Team 2,Terrorist,-34.37466,1298372.0,-289.5538,576.4209,ECO,6700,26050,12.0,B
100,2005,2571,3936,416,003216728823777198305_0634051576.dem,de_cache,15,1634971.0,None,CounterTerrorist,100,True,A,Generic,Unknown,Unkown,Team 2,Terrorist,0.0,0.0,0.0,0.0,ECO,6700,26050,12.0,B
101,2008,2574,3939,419,003216728823777198305_0634051576.dem,de_cache,16,1680.6470000000002,CounterTerrorist,Terrorist,0,False,,Head,USP,Pistol,Team 1,Terrorist,-262.5848,248.5719,1008123.0,209.4128,PISTOL_ROUND,3100,3700,12.0,B
102,2027,2593,3958,438,003216728823777198305_0634051576.dem,de_cache,16,1709.94,CounterTerrorist,Terrorist,0,True,B,Head,USP,Pistol,Team 1,Terrorist,-514.9114,-695.6607,165.2166,-1006668.0,PISTOL_ROUND,3100,3700,12.0,B
103,2095,2661,4026,506,003216728823777198305_0634051576.dem,de_cache,19,1912245.0,Terrorist,CounterTerrorist,1,False,,Head,AWP,Sniper,Team 1,Terrorist,1409293.0,-11.52221,-533.1645,148.62,NORMAL,23200,22800,12.0,B
104,2155,2721,4086,566,003216728823777198305_0634051576.dem,de_cache,20,2124.49,Terrorist,CounterTerrorist,0,False,,Head,AK47,Rifle,Team 1,Terrorist,-11.42676,1590591.0,-59.0127,1172765.0,FORCE_BUY,13100,28000,12.0,B
105,2164,2730,4095,575,003216728823777198305_0634051576.dem,de_cache,21,2192019.0,Terrorist,CounterTerrorist,15,False,,Head,AK47,Rifle,Team 1,Terrorist,759.8451,1792064.0,-928.6934,1040126.0,NORMAL,25450,26100,12.0,B
106,2186,2752,4117,597,003216728823777198305_0634051576.dem,de_cache,22,2284871.0,CounterTerrorist,Terrorist,1,False,,Chest,AWP,Sniper,Team 1,Terrorist,-101.3482,-427.2124,978.6276,-1128531.0,ECO,9550,25650,12.0,B
107,2205,2771,4136,616,003216728823777198305_0634051576.dem,de_cache,23,2425899.0,CounterTerrorist,Terrorist,1,False,,Chest,AWP,Sniper,Team 2,CounterTerrorist,-325.7185,-1242891.0,-37.69322,-254.1563,NORMAL,29450,29000,12.0,B
108,2228,2794,4159,639,003216728823777198305_0634051576.dem,de_cache,24,2545137.0,CounterTerrorist,Terrorist,1,False,,Stomach,AWP,Sniper,Team 2,CounterTerrorist,-123.8263,-558.2125,791.9656,-956712.0,NORMAL,26750,28600,12.0,B
