,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,file,map,round,seconds,att_side,vic_side,arm_dmg,is_bomb_planted,bomb_site,hitbox,wp,wp_type,winner_team,winner_side,att_pos_x,att_pos_y,vic_pos_x,vic_pos_y,round_type,ct_eq_val,t_eq_val,avg_match_rank,rank_medio
0,0,2904,4269,0,003218553373129179487_1555113029.dem,de_mirage,1,115.953,CounterTerrorist,Terrorist,0,False,,Head,USP,Pistol,Team 2,Terrorist,-359.5016,389.7257,-468.7209,529.1569,PISTOL_ROUND,4250,4200,15.0,A
1,3,2907,4272,3,003218553373129179487_1555113029.dem,de_mirage,1,127.8608,CounterTerrorist,Terrorist,0,False,,Head,USP,Pistol,Team 2,Terrorist,-2064.029,793.1069,-1575.501,685.9157,PISTOL_ROUND,4250,4200,15.0,A
2,4,2908,4273,4,003218553373129179487_1555113029.dem,de_mirage,1,127.9858,Terrorist,CounterTerrorist,0,False,,Head,USP,Pistol,Team 2,Terrorist,-1090.852,677.1235,-2063.848,793.9529,PISTOL_ROUND,4250,4200,15.0,A
3,8,2912,4277,8,003218553373129179487_1555113029.dem,de_mirage,1,138.3935,Terrorist,CounterTerrorist,0,False,,Head,USP,Pistol,Team 2,Terrorist,-728.0980000000001,458.2229,-1008.219,347.5916,PISTOL_ROUND,4250,4200,15.0,A
4,10,2914,4279,10,003218553373129179487_1555113029.dem,de_mirage,1,139.2999,CounterTerrorist,Terrorist,0,False,,Head,USP,Pistol,Team 2,Terrorist,-1001.983,107.0313,-2042.526,820.908,PISTOL_ROUND,4250,4200,15.0,A
5,23,2927,4292,23,003218553373129179487_1555113029.dem,de_mirage,2,234.0938,Terrorist,CounterTerrorist,0,False,,Head,Scout,Sniper,Team 2,Terrorist,-982.579,237.1661,-2384.645,652.6794,ECO,5000,16250,15.0,A
6,34,2938,4303,34,003218553373129179487_1555113029.dem,de_mirage,2,248.5957,Terrorist,CounterTerrorist,0,True,B,Head,Scout,Sniper,Team 2,Terrorist,-2362.397,788.659,-1126.585,672.9865,ECO,5000,16250,15.0,A
7,46,2950,4315,46,003218553373129179487_1555113029.dem,de_mirage,3,292.4453,Terrorist,CounterTerrorist,0,False,,Head,Scout,Sniper,Team 2,Terrorist,147.5501,-2359.891,-394.8344,-1530.031,ECO,4250,19350,15.0,A
8,47,2951,4316,47,003218553373129179487_1555113029.dem,de_mirage,3,293.7892,CounterTerrorist,Terrorist,5,False,,Head,Deagle,Pistol,Team 2,Terrorist,-589.5233,-1584.517,106.4073,-2280.031,ECO,4250,19350,15.0,A
9,48,2952,4317,48,003218553373129179487_1555113029.dem,de_mirage,3,294.7581,Terrorist,CounterTerrorist,0,False,,Head,Scout,Sniper,Team 2,Terrorist,173.4157,-2328.087,-592.4618,-1586.8870000000002,ECO,4250,19350,15.0,A
10,62,2966,4331,62,003218553373129179487_1555113029.dem,de_mirage,4,366.8615,Terrorist,CounterTerrorist,19,False,,Head,Scout,Sniper,Team 1,CounterTerrorist,-1050.379,783.7448,-2384.617,652.6741,NORMAL,16200,22700,15.0,A
11,68,2972,4337,68,003218553373129179487_1555113029.dem,de_mirage,4,392.7087,CounterTerrorist,Terrorist,1,False,,Stomach,AWP,Sniper,Team 1,CounterTerrorist,-1228.2910000000002,-1234.336,-176.2394,-2056.907,NORMAL,16200,22700,15.0,A
12,75,2979,4344,75,003218553373129179487_1555113029.dem,de_mirage,4,400.366,Terrorist,CounterTerrorist,1,False,,Chest,AWP,Sniper,Team 1,CounterTerrorist,-753.6805,-1452.342,-626.6959,-1045.515,NORMAL,16200,22700,15.0,A
13,155,3059,4424,155,003218553373129179487_1555113029.dem,de_mirage,6,635.8975,CounterTerrorist,Terrorist,1,False,,Chest,AWP,Sniper,Team 1,CounterTerrorist,-437.9327,721.2881,-18.05742,812.4863,NORMAL,26900,25900,15.0,A
14,158,3062,4427,158,003218553373129179487_1555113029.dem,de_mirage,7,667.1829,CounterTerrorist,Terrorist,4,False,,Head,Deagle,Pistol,Team 2,Terrorist,-1174.338,-703.7934,218.4063,-387.2958,FORCE_BUY,28100,13600,15.0,A
15,159,3063,4428,159,003218553373129179487_1555113029.dem,de_mirage,7,671.1209,CounterTerrorist,Terrorist,0,False,,Head,Deagle,Pistol,Team 2,Terrorist,-1169.811,-720.5681,265.8093,-288.4469,FORCE_BUY,28100,13600,15.0,A
16,175,3079,4444,175,003218553373129179487_1555113029.dem,de_mirage,7,701.75,Terrorist,CounterTerrorist,15,False,,Head,AK47,Rifle,Team 2,Terrorist,1183.976,234.5956,482.8263,806.6025,FORCE_BUY,28100,13600,15.0,A
17,181,3085,4450,181,003218553373129179487_1555113029.dem,de_mirage,7,765.446,Terrorist,CounterTerrorist,15,True,A,Head,AK47,Rifle,Team 2,Terrorist,-139.04399999999998,-2162.055,-453.804,-1555.375,FORCE_BUY,28100,13600,15.0,A
18,226,3130,4495,226,003218553373129179487_1555113029.dem,de_mirage,9,933.8123,CounterTerrorist,Terrorist,4,False,,Head,Deagle,Pistol,Team 1,CounterTerrorist,-298.7149,-1808.096,188.929,-2364.208,NORMAL,16750,13250,15.0,A
19,228,3132,4497,228,003218553373129179487_1555113029.dem,de_mirage,9,941.7195,CounterTerrorist,Terrorist,1,False,,Chest,AWP,Sniper,Team 1,CounterTerrorist,-1022.393,-1341.771,-51.31452,-1987.32,NORMAL,16750,13250,15.0,A
20,229,3133,4498,229,003218553373129179487_1555113029.dem,de_mirage,9,943.626,CounterTerrorist,Terrorist,1,False,,Chest,AWP,Sniper,Team 1,CounterTerrorist,-1148.374,-1407.948,-335.9875,-1537.485,NORMAL,16750,13250,15.0,A
21,231,3135,4500,231,003218553373129179487_1555113029.dem,de_mirage,9,946.7202,CounterTerrorist,Terrorist,1,False,,Chest,AWP,Sniper,Team 1,CounterTerrorist,-780.0845,-1433.2120000000002,-690.1071,-1305.534,NORMAL,16750,13250,15.0,A
22,242,3146,4511,242,003218553373129179487_1555113029.dem,de_mirage,10,1005.916,CounterTerrorist,Terrorist,1,False,,RightArm,AWP,Sniper,Team 2,Terrorist,-2378.718,697.6841,-1157.863,698.1125,NORMAL,25000,16900,15.0,A
23,360,3264,4629,360,003218553373129179487_1555113029.dem,de_mirage,13,1312.894,CounterTerrorist,Terrorist,26,False,,Head,Scout,Sniper,Team 1,CounterTerrorist,-1007.266,-624.5438,-996.4783,-309.9002,ECO,26050,3400,15.0,A
24,374,3278,4643,374,003218553373129179487_1555113029.dem,de_mirage,13,1328.146,Terrorist,CounterTerrorist,6,False,,Head,Deagle,Pistol,Team 1,CounterTerrorist,-1232.991,708.8972,-2065.7670000000003,752.6775,ECO,26050,3400,15.0,A
25,388,3292,4657,388,003218553373129179487_1555113029.dem,de_mirage,14,1403.75,Terrorist,CounterTerrorist,15,False,,Head,AK47,Rifle,Team 1,CounterTerrorist,705.5004,-1616.596,-497.0902,-1526.203,NORMAL,28950,18600,15.0,A
26,405,3309,4674,405,003218553373129179487_1555113029.dem,de_mirage,14,1432.41,Terrorist,CounterTerrorist,16,False,,Head,AK47,Rifle,Team 1,CounterTerrorist,176.5735,-1719.47,177.9666,-1458.71,NORMAL,28950,18600,15.0,A
27,409,3313,4678,409,003218553373129179487_1555113029.dem,de_mirage,15,1471.072,CounterTerrorist,Terrorist,1,False,,Chest,AWP,Sniper,Team 1,CounterTerrorist,-1180.154,-691.2678,481.2899,-496.2177,ECO,30000,6600,15.0,A
28,413,3317,4682,413,003218553373129179487_1555113029.dem,de_mirage,15,1482.542,Terrorist,CounterTerrorist,6,False,,Head,Deagle,Pistol,Team 1,CounterTerrorist,-1745.5970000000002,808.6171,-2346.903,622.5269999999999,ECO,30000,6600,15.0,A
29,437,3341,4706,437,003218553373129179487_1555113029.dem,de_mirage,16,1571.5220000000002,CounterTerrorist,Terrorist,0,False,,Head,USP,Pistol,Team 2,CounterTerrorist,-745.2157,-1675.8829999999998,131.429,-1676.369,PISTOL_ROUND,4150,4250,15.0,A
30,496,3400,4765,496,003218553373129179487_1555113029.dem,de_mirage,18,1704.9779999999998,CounterTerrorist,Terrorist,24,False,,Head,Scout,Sniper,Team 1,Terrorist,-1204.727,-709.2058,406.121,-269.1615,SEMI_ECO,21000,8100,15.0,A
31,498,3402,4767,498,003218553373129179487_1555113029.dem,de_mirage,18,1710.479,Terrorist,CounterTerrorist,5,False,,Head,Deagle,Pistol,Team 1,Terrorist,450.3793,-442.6314,-645.1215,-710.6067,SEMI_ECO,21000,8100,15.0,A
32,502,3406,4771,502,003218553373129179487_1555113029.dem,de_mirage,18,1725.293,Terrorist,CounterTerrorist,4,False,,Head,Deagle,Pistol,Team 1,Terrorist,390.0153,-70.26092,-807.9688,-934.7977,SEMI_ECO,21000,8100,15.0,A
33,503,3407,4772,503,003218553373129179487_1555113029.dem,de_mirage,18,1763.829,Terrorist,CounterTerrorist,7,False,,Head,Deagle,Pistol,Team 1,Terrorist,-100.2305,-1912.479,149.8241,-1923.26,SEMI_ECO,21000,8100,15.0,A
34,504,3408,4773,504,003218553373129179487_1555113029.dem,de_mirage,18,1773.612,Terrorist,CounterTerrorist,5,True,A,Head,Deagle,Pistol,Team 1,Terrorist,-432.289,-2253.656,-744.8411,-1141.555,SEMI_ECO,21000,8100,15.0,A
35,528,3432,4797,528,003218553373129179487_1555113029.dem,de_mirage,20,1884.877,Terrorist,CounterTerrorist,16,False,,Head,AK47,Rifle,Team 1,Terrorist,-1007.803,-390.5205,-1094.228,-607.3392,NORMAL,25800,16050,15.0,A
36,564,3468,4833,564,003218553373129179487_1555113029.dem,de_mirage,21,1957.73,CounterTerrorist,Terrorist,7,False,,Head,Deagle,Pistol,Team 2,CounterTerrorist,-750.0717,-21.5957,-739.1437,-453.0453,FORCE_BUY,13000,24700,15.0,A
37,571,3475,4840,571,003218553373129179487_1555113029.dem,de_mirage,21,1962.637,Terrorist,CounterTerrorist,0,False,,Head,AK47,Rifle,Team 2,CounterTerrorist,84.08971,-1719.969,-634.8168,-2173.882,FORCE_BUY,13000,24700,15.0,A
38,591,3495,4860,591,003218553373129179487_1555113029.dem,de_mirage,22,2086.435,CounterTerrorist,Terrorist,24,False,,Head,Scout,Sniper,Team 2,CounterTerrorist,-1163.127,-707.0396,464.5554,-463.8099,NORMAL,25850,20250,15.0,A
39,596,3500,4865,596,003218553373129179487_1555113029.dem,de_mirage,22,2090.467,CounterTerrorist,Terrorist,0,False,,Head,Scout,Sniper,Team 2,CounterTerrorist,-1159.562,-623.9522,300.8704,-902.1119,NORMAL,25850,20250,15.0,A
40,598,3502,4867,598,003218553373129179487_1555113029.dem,de_mirage,23,2122.815,CounterTerrorist,Terrorist,24,False,,Head,Scout,Sniper,Team 2,CounterTerrorist,-1194.43,-709.8486,336.0409,-373.9387,ECO,26150,6950,15.0,A
41,638,3542,4907,638,003218553373129179487_1555113029.dem,de_mirage,24,2306.808,Terrorist,CounterTerrorist,25,False,,Head,Scout,Sniper,Team 1,Terrorist,306.9008,-1457.2479999999998,-65.83048000000001,-1840.266,FORCE_BUY,27650,13400,15.0,A
42,645,3549,4914,645,003218553373129179487_1555113029.dem,de_mirage,25,2348.22,CounterTerrorist,Terrorist,1,False,,Chest,AWP,Sniper,Team 2,CounterTerrorist,-1180.893,-720.9235,467.3127,-423.8476,NORMAL,24550,20000,15.0,A
43,677,3581,4946,677,003218553373129179487_1555113029.dem,de_mirage,26,2436.138,Terrorist,CounterTerrorist,1,False,,Chest,AWP,Sniper,Team 1,Terrorist,237.9801,-262.9596,-1178.017,-708.5925,NORMAL,27450,17200,15.0,A
44,688,3592,4957,688,003218553373129179487_1555113029.dem,de_mirage,26,2450.1710000000003,Terrorist,CounterTerrorist,15,False,,Head,AK47,Rifle,Team 1,Terrorist,-1725.5020000000002,756.2901,-1372.7020000000002,322.5178,NORMAL,27450,17200,15.0,A
45,720,3624,4989,720,003218553373129179487_1555113029.dem,de_mirage,27,2529.244,Terrorist,CounterTerrorist,4,False,,Head,AWP,Sniper,Team 1,Terrorist,430.9001,-812.5229,-1192.404,-530.4728,NORMAL,16050,25150,15.0,A
46,747,3651,5016,747,003218553373129179487_1555113029.dem,de_mirage,28,2653.636,CounterTerrorist,Terrorist,5,False,,Head,AWP,Sniper,Team 1,Terrorist,-1275.998,-1491.19,-999.0725,-1396.004,NORMAL,16750,25250,15.0,A
47,754,3658,5023,754,003218553373129179487_1555113029.dem,de_mirage,28,2657.355,CounterTerrorist,Terrorist,1,False,,Chest,AWP,Sniper,Team 1,Terrorist,-1106.478,-1337.41,80.19756,-2202.087,NORMAL,16750,25250,15.0,A
48,755,3659,5024,755,003218553373129179487_1555113029.dem,de_mirage,28,2658.761,Terrorist,CounterTerrorist,1,False,,Stomach,AWP,Sniper,Team 1,Terrorist,-750.7896,-2091.738,-389.2381,-2394.98,NORMAL,16750,25250,15.0,A
49,756,3660,5025,756,003218553373129179487_1555113029.dem,de_mirage,28,2661.168,Terrorist,CounterTerrorist,1,False,,Chest,AWP,Sniper,Team 1,Terrorist,-732.9153,-2184.424,-195.1597,-2234.746,NORMAL,16750,25250,15.0,A
50,757,3661,5026,757,003218553373129179487_1555113029.dem,de_mirage,28,2664.262,Terrorist,CounterTerrorist,1,False,,Stomach,AWP,Sniper,Team 1,Terrorist,-479.427,-1783.073,-1142.036,-1319.027,NORMAL,16750,25250,15.0,A
51,758,3662,5027,758,003218553373129179487_1555113029.dem,de_mirage,29,2695.016,CounterTerrorist,Terrorist,25,False,,Head,Scout,Sniper,Team 2,CounterTerrorist,-1187.293,-713.691,112.6673,-370.4203,NORMAL,16250,26850,15.0,A
52,769,3673,5038,769,003218553373129179487_1555113029.dem,de_mirage,29,2704.705,CounterTerrorist,Terrorist,0,False,,Head,Scout,Sniper,Team 2,CounterTerrorist,-1047.327,-1333.745,-111.7269,-1943.029,NORMAL,16250,26850,15.0,A
53,774,3678,5043,774,003218553373129179487_1555113029.dem,de_mirage,29,2708.7990000000004,CounterTerrorist,Terrorist,25,False,,Head,Scout,Sniper,Team 2,CounterTerrorist,-1016.443,-1340.844,-259.9504,-1855.45,NORMAL,16250,26850,15.0,A
54,834,3738,5390,3,003220156233449209995_1172535415.dem,de_mirage,1,142.2756,CounterTerrorist,Terrorist,0,False,,Head,USP,Pistol,Team 2,Terrorist,-1247.333,-2486.526,-517.0585,-2126.226,PISTOL_ROUND,2950,3000,16.0,A
55,835,3739,5391,4,003220156233449209995_1172535415.dem,de_mirage,1,143.6508,CounterTerrorist,Terrorist,0,False,,Head,USP,Pistol,Team 2,Terrorist,-1211.767,109.1968,-1767.53,805.6638,PISTOL_ROUND,2950,3000,16.0,A
56,843,3747,5399,12,003220156233449209995_1172535415.dem,de_mirage,1,175.9066,CounterTerrorist,Terrorist,0,False,,Head,USP,Pistol,Team 2,Terrorist,-2324.238,72.01498000000001,-2023.811,-197.2146,PISTOL_ROUND,2950,3000,16.0,A
57,873,3777,5429,42,003220156233449209995_1172535415.dem,de_mirage,3,394.6647,CounterTerrorist,Terrorist,6,False,,Head,Deagle,Pistol,Team 1,CounterTerrorist,-926.9872,213.3031,-665.7551,-414.4795,ECO,3950,15950,16.0,A
58,874,3778,5430,43,003220156233449209995_1172535415.dem,de_mirage,3,396.8213,CounterTerrorist,Terrorist,24,False,,Head,Scout,Sniper,Team 1,CounterTerrorist,-903.1015,-2355.967,274.0898,-1528.844,ECO,3950,15950,16.0,A
59,875,3779,5431,44,003220156233449209995_1172535415.dem,de_mirage,3,398.5716,CounterTerrorist,Terrorist,6,False,,Head,Deagle,Pistol,Team 1,CounterTerrorist,-926.3705,216.4883,-629.8596,-458.7119,ECO,3950,15950,16.0,A
60,911,3815,5467,80,003220156233449209995_1172535415.dem,de_mirage,5,576.5099,CounterTerrorist,Terrorist,0,False,,Head,M4A4,Rifle,Team 1,CounterTerrorist,-1181.786,-522.0313,-252.2024,-836.2025,ECO,27050,7050,16.0,A
61,934,3838,5490,103,003220156233449209995_1172535415.dem,de_mirage,6,675.8402,Terrorist,CounterTerrorist,25,False,,Head,Scout,Sniper,Team 2,Terrorist,-470.9033,-385.4934,-807.7285,-1204.058,NORMAL,27450,20050,16.0,A
62,935,3839,5491,104,003220156233449209995_1172535415.dem,de_mirage,6,676.2778,Terrorist,CounterTerrorist,1,False,,Stomach,AWP,Sniper,Team 2,Terrorist,22.21139,-877.9318,-933.5054,-62.51419,NORMAL,27450,20050,16.0,A
63,936,3840,5492,105,003220156233449209995_1172535415.dem,de_mirage,6,686.6859,CounterTerrorist,Terrorist,1,False,,Chest,AWP,Sniper,Team 2,Terrorist,-1999.849,801.4626,-1122.72,647.5704,NORMAL,27450,20050,16.0,A
64,942,3846,5498,111,003220156233449209995_1172535415.dem,de_mirage,6,696.0939,Terrorist,CounterTerrorist,5,False,,Head,AWP,Sniper,Team 2,Terrorist,-756.2158,42.07165,-1764.3929999999998,332.8933,NORMAL,27450,20050,16.0,A
65,943,3847,5499,112,003220156233449209995_1172535415.dem,de_mirage,6,722.6924,Terrorist,CounterTerrorist,1,True,B,Chest,AWP,Sniper,Team 2,Terrorist,-1775.4879999999998,764.1080000000001,-1291.394,331.0071,NORMAL,27450,20050,16.0,A
66,947,3851,5503,116,003220156233449209995_1172535415.dem,de_mirage,7,760.8555,CounterTerrorist,Terrorist,5,False,,Head,Deagle,Pistol,Team 2,Terrorist,-823.6027,-281.0888,-95.87061,-884.7968,SEMI_ECO,10550,25900,16.0,A
67,948,3852,5504,117,003220156233449209995_1172535415.dem,de_mirage,7,775.1706,Terrorist,CounterTerrorist,0,False,,Head,AK47,Rifle,Team 2,Terrorist,-141.9096,-1426.023,110.1944,-2302.397,SEMI_ECO,10550,25900,16.0,A
68,949,3853,5505,118,003220156233449209995_1172535415.dem,de_mirage,7,777.6085,Terrorist,CounterTerrorist,1,False,,Chest,AWP,Sniper,Team 2,Terrorist,336.9254,-1598.0929999999998,-521.3185,-1556.148,SEMI_ECO,10550,25900,16.0,A
69,950,3854,5506,119,003220156233449209995_1172535415.dem,de_mirage,7,799.7687,Terrorist,CounterTerrorist,1,True,A,Chest,AWP,Sniper,Team 2,Terrorist,63.86512,-1962.263,-1235.113,-1365.8870000000002,SEMI_ECO,10550,25900,16.0,A
70,952,3856,5508,121,003220156233449209995_1172535415.dem,de_mirage,7,801.9254,CounterTerrorist,Terrorist,5,True,A,Head,Deagle,Pistol,Team 2,Terrorist,-586.7521,-1116.375,-744.1672,-2179.634,SEMI_ECO,10550,25900,16.0,A
71,954,3858,5510,123,003220156233449209995_1172535415.dem,de_mirage,8,839.6821,Terrorist,CounterTerrorist,0,False,,Stomach,AWP,Sniper,Team 2,Terrorist,396.0009,-135.8382,-784.3069,-903.3133,ECO,4600,28900,16.0,A
72,961,3865,5517,130,003220156233449209995_1172535415.dem,de_mirage,8,854.8411,Terrorist,CounterTerrorist,1,False,,Chest,AWP,Sniper,Team 2,Terrorist,-320.1012,-912.373,-820.2653,3.799108,ECO,4600,28900,16.0,A
73,965,3869,5521,134,003220156233449209995_1172535415.dem,de_mirage,8,878.4391,Terrorist,CounterTerrorist,0,False,,Head,AK47,Rifle,Team 2,Terrorist,-1013.494,-1433.316,-496.5282,-1313.564,ECO,4600,28900,16.0,A
74,977,3881,5533,146,003220156233449209995_1172535415.dem,de_mirage,9,943.3258,Terrorist,CounterTerrorist,1,False,,Stomach,AWP,Sniper,Team 2,Terrorist,403.1562,-224.2873,-1172.262,-740.8434,NORMAL,23750,29800,16.0,A
75,978,3882,5534,147,003220156233449209995_1172535415.dem,de_mirage,9,951.3272,Terrorist,CounterTerrorist,1,False,,Chest,AWP,Sniper,Team 2,Terrorist,-319.0977,-919.2133,-827.1619999999999,-50.39407,NORMAL,23750,29800,16.0,A
76,979,3883,5535,148,003220156233449209995_1172535415.dem,de_mirage,9,970.5807,Terrorist,CounterTerrorist,1,False,,Chest,AWP,Sniper,Team 2,Terrorist,-558.377,-349.541,-823.709,-2348.594,NORMAL,23750,29800,16.0,A
77,984,3888,5540,153,003220156233449209995_1172535415.dem,de_mirage,9,989.2715,Terrorist,CounterTerrorist,5,False,,Head,AWP,Sniper,Team 2,Terrorist,311.3224,-1599.404,-496.273,-1527.618,NORMAL,23750,29800,16.0,A
78,986,3890,5542,155,003220156233449209995_1172535415.dem,de_mirage,10,1038.906,CounterTerrorist,Terrorist,24,False,,Head,Scout,Sniper,Team 1,CounterTerrorist,-774.6041,-1690.2520000000002,730.7704,-1552.161,SEMI_ECO,11800,28350,16.0,A
79,987,3891,5543,156,003220156233449209995_1172535415.dem,de_mirage,10,1042.844,CounterTerrorist,Terrorist,25,False,,Head,Scout,Sniper,Team 1,CounterTerrorist,-541.9006,-1453.079,159.8188,-2360.75,SEMI_ECO,11800,28350,16.0,A
80,988,3892,5544,157,003220156233449209995_1172535415.dem,de_mirage,10,1045.688,CounterTerrorist,Terrorist,24,False,,Head,Scout,Sniper,Team 1,CounterTerrorist,-1216.464,-522.0313,464.2861,-813.3621,SEMI_ECO,11800,28350,16.0,A
81,991,3895,5547,160,003220156233449209995_1172535415.dem,de_mirage,10,1067.942,CounterTerrorist,Terrorist,15,False,,Head,AK47,Rifle,Team 1,CounterTerrorist,993.6208,-1154.807,1369.184,-728.5807,SEMI_ECO,11800,28350,16.0,A
82,994,3898,5550,163,003220156233449209995_1172535415.dem,de_mirage,10,1102.198,CounterTerrorist,Terrorist,15,False,,Head,AK47,Rifle,Team 1,CounterTerrorist,-688.3693,-757.8959,-1219.1760000000002,-637.2861,SEMI_ECO,11800,28350,16.0,A
83,997,3901,5553,166,003220156233449209995_1172535415.dem,de_mirage,11,1167.522,CounterTerrorist,Terrorist,15,False,,Head,AK47,Rifle,Team 1,CounterTerrorist,-255.1578,-2154.475,203.0195,-1516.465,NORMAL,26050,24250,16.0,A
84,998,3902,5554,167,003220156233449209995_1172535415.dem,de_mirage,11,1171.085,Terrorist,CounterTerrorist,15,False,,Head,AK47,Rifle,Team 1,CounterTerrorist,63.01365,-2125.731,-721.5622,-2221.1020000000003,NORMAL,26050,24250,16.0,A
85,999,3903,5555,168,003220156233449209995_1172535415.dem,de_mirage,11,1190.276,CounterTerrorist,Terrorist,15,False,,Head,AK47,Rifle,Team 1,CounterTerrorist,-2390.399,581.5325,-1802.556,801.8509,NORMAL,26050,24250,16.0,A
86,1000,3904,5556,169,003220156233449209995_1172535415.dem,de_mirage,11,1200.247,CounterTerrorist,Terrorist,1,False,,Stomach,AWP,Sniper,Team 1,CounterTerrorist,-1256.605,-1270.097,-411.9779,-1574.953,NORMAL,26050,24250,16.0,A
87,1012,3916,5568,181,003220156233449209995_1172535415.dem,de_mirage,12,1284.075,CounterTerrorist,Terrorist,15,False,,Head,AK47,Rifle,Team 1,CounterTerrorist,-1813.852,-70.5905,-1780.089,832.8605,NORMAL,28600,23100,16.0,A
88,1018,3922,5574,187,003220156233449209995_1172535415.dem,de_mirage,12,1344.2420000000002,Terrorist,CounterTerrorist,1,False,,Chest,AWP,Sniper,Team 1,CounterTerrorist,447.8871,-319.2641,-818.8766,-388.5968,NORMAL,28600,23100,16.0,A
89,1019,3923,5575,188,003220156233449209995_1172535415.dem,de_mirage,12,1364.339,CounterTerrorist,Terrorist,1,False,,RightArm,AWP,Sniper,Team 1,CounterTerrorist,-910.5296,88.65229000000001,-310.1202,-918.0835,NORMAL,28600,23100,16.0,A
90,1024,3928,5580,193,003220156233449209995_1172535415.dem,de_mirage,13,1418.786,CounterTerrorist,Terrorist,0,False,,Stomach,AWP,Sniper,Team 1,CounterTerrorist,-900.7958,-2557.739,308.9409,-1449.0410000000002,ECO,32300,11900,16.0,A
91,1030,3934,5586,199,003220156233449209995_1172535415.dem,de_mirage,13,1423.412,CounterTerrorist,Terrorist,0,False,,Head,Famas,Rifle,Team 1,CounterTerrorist,-546.6741,-1621.956,337.0041,-1532.229,ECO,32300,11900,16.0,A
92,1035,3939,5591,204,003220156233449209995_1172535415.dem,de_mirage,14,1553.811,CounterTerrorist,Terrorist,1,False,,RightArm,AWP,Sniper,Team 1,CounterTerrorist,-1028.46,-2495.945,241.9875,-1492.56,FORCE_BUY,33900,17300,16.0,A
93,1037,3941,5593,206,003220156233449209995_1172535415.dem,de_mirage,14,1560.624,CounterTerrorist,Terrorist,1,False,,Stomach,AWP,Sniper,Team 1,CounterTerrorist,-1166.267,-548.0505,469.324,-467.8851,FORCE_BUY,33900,17300,16.0,A
94,1038,3942,5594,207,003220156233449209995_1172535415.dem,de_mirage,14,1562.781,CounterTerrorist,Terrorist,1,False,,Stomach,AWP,Sniper,Team 1,CounterTerrorist,-1177.395,-587.3933,416.6933,-891.7889,FORCE_BUY,33900,17300,16.0,A
95,1057,3961,5613,226,003220156233449209995_1172535415.dem,de_mirage,15,1635.856,CounterTerrorist,Terrorist,1,False,,Chest,AWP,Sniper,Team 1,CounterTerrorist,-1218.902,-526.3734,-392.0231,-783.3784,ECO,34650,12650,16.0,A
96,1060,3964,5616,229,003220156233449209995_1172535415.dem,de_mirage,15,1641.358,CounterTerrorist,Terrorist,1,False,,Chest,AWP,Sniper,Team 1,CounterTerrorist,-1148.973,-555.9285,-848.6752,-607.4874,ECO,34650,12650,16.0,A
97,1061,3965,5617,230,003220156233449209995_1172535415.dem,de_mirage,15,1644.233,Terrorist,CounterTerrorist,15,False,,Head,AK47,Rifle,Team 1,CounterTerrorist,408.0132,-1564.356,-726.586,-1690.318,ECO,34650,12650,16.0,A
98,1068,3972,5624,237,003220156233449209995_1172535415.dem,de_mirage,16,1699.993,CounterTerrorist,Terrorist,0,False,,Head,P2000,Pistol,Team 2,CounterTerrorist,-1913.206,-202.1139,-1573.585,778.7305,PISTOL_ROUND,3000,4250,16.0,A
99,1082,3986,5638,251,003220156233449209995_1172535415.dem,de_mirage,17,1756.0970000000002,Terrorist,CounterTerrorist,4,False,,Head,Deagle,Pistol,Team 2,CounterTerrorist,73.13577,-1636.2620000000002,-1062.283,-2502.3920000000003,ECO,18900,4950,16.0,A
100,1105,4009,5661,274,003220156233449209995_1172535415.dem,de_mirage,18,1806.168,Terrorist,CounterTerrorist,4,False,,Head,Deagle,Pistol,Team 1,Terrorist,436.455,-315.4953,-1161.135,-737.4069,ECO,19500,3450,16.0,A
101,1106,4010,5662,275,003220156233449209995_1172535415.dem,de_mirage,18,1807.731,Terrorist,CounterTerrorist,5,False,,Head,Deagle,Pistol,Team 1,Terrorist,467.4437,-804.4845,-682.8073,-763.0275,ECO,19500,3450,16.0,A
102,1118,4022,5674,287,003220156233449209995_1172535415.dem,de_mirage,18,1820.921,CounterTerrorist,Terrorist,0,False,,Head,FiveSeven,Pistol,Team 1,Terrorist,-469.3065,-1866.896,-511.3237,-1520.332,ECO,19500,3450,16.0,A
103,1130,4034,5686,299,003220156233449209995_1172535415.dem,de_mirage,18,1828.266,Terrorist,CounterTerrorist,6,False,,Head,Deagle,Pistol,Team 1,Terrorist,-756.9569,59.05777,-1488.5220000000002,202.5441,ECO,19500,3450,16.0,A
104,1150,4054,5706,319,003220156233449209995_1172535415.dem,de_mirage,19,1891.59,CounterTerrorist,Terrorist,1,False,,Chest,AWP,Sniper,Team 2,CounterTerrorist,-1015.158,-554.9871,-969.0323,108.1632,NORMAL,15200,23200,16.0,A
105,1156,4060,5712,325,003220156233449209995_1172535415.dem,de_mirage,19,1896.872,Terrorist,CounterTerrorist,0,False,,Head,AK47,Rifle,Team 2,CounterTerrorist,-2133.298,754.7403,-2526.329,277.6839,NORMAL,15200,23200,16.0,A
106,1162,4066,5718,331,003220156233449209995_1172535415.dem,de_mirage,20,1965.541,CounterTerrorist,Terrorist,0,False,,Head,Famas,Rifle,Team 2,CounterTerrorist,-2035.157,784.9179,-1491.786,754.4306,ECO,20550,3650,16.0,A
